11:23:14 AM-> [29031]DCON GET_MODULE_NAME,B[9600],F[N,8,1], C[Disable], Cmd [$00M], Rec [!01tAD4P2C2]Raw [21 30 31 74 41 44 34 50 32 43 32 ]
11:26:12 AM-> [31]DCON GET_MODULE_PROTOCOL,B[9600],F[N,8,1], C[Disable], Cmd [$00P], Rec [!0131]Raw [21 30 31 33 31 ]
11:26:12 AM-> Modbus RTU Timeout  GET_MODULE_NAME,B[9600],F[N,8,1], , CmdType [100], Cmd [00 46 00 43 A0], wT = 600
11:26:13 AM-> DCON Error_GET_MODULE_NAME,B[115200],F[N,8,1], C[Disable], Cmd [$01M], Rec []Raw []
11:26:14 AM-> Modbus RTU Timeout  GET_MODULE_NAME,B[115200],F[N,8,1], , CmdType [100], Cmd [01 46 00 12 60], wT = 600
11:26:14 AM-> Close COM 1
11:26:18 AM-> [6505]DCON GET_MODULE_CONFIG,B[9600],F[N,8,1], C[Disable], Cmd [$002], Rec [!01000702]Raw [21 30 31 30 30 30 37 30 32 ]
11:26:18 AM-> [16]DCON GET_RESPONSE_DELAY_TIME,B[9600],F[N,8,1], C[Disable], Cmd [~00RD], Rec [!0105]Raw [21 30 31 30 35 ]
11:26:18 AM-> [31]DCON GET_CHANNEL_ENABLE_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [$006], Rec [!010F]Raw [21 30 31 30 46 ]
11:26:18 AM-> [16]DCON GET_CH0_INPUT_RANGE,B[9600],F[N,8,1], C[Disable], Cmd [$008C0], Rec [!01C0R08]Raw [21 30 31 43 30 52 30 38 ]
11:26:18 AM-> [31]DCON GET_CH1_INPUT_RANGE,B[9600],F[N,8,1], C[Disable], Cmd [$008C1], Rec [!01C1R08]Raw [21 30 31 43 31 52 30 38 ]
11:26:18 AM-> [31]DCON GET_CH2_INPUT_RANGE,B[9600],F[N,8,1], C[Disable], Cmd [$008C2], Rec [!01C2R08]Raw [21 30 31 43 32 52 30 38 ]
11:26:18 AM-> [16]DCON GET_CH3_INPUT_RANGE,B[9600],F[N,8,1], C[Disable], Cmd [$008C3], Rec [!01C3R08]Raw [21 30 31 43 33 52 30 38 ]
11:26:18 AM-> [31]DCON GET_WDT_TIMER_ENABLE,B[9600],F[N,8,1], C[Disable], Cmd [~002], Rec [!010FA]Raw [21 30 31 30 46 41 ]
11:26:18 AM-> [15]DCON GET_DI_REVERSE,B[9600],F[N,8,1], C[Disable], Cmd [~00D], Rec [!0101]Raw [21 30 31 30 31 ]
11:26:19 AM-> [32]DCON GET_CH0_SIMPLE_AI_LOW_ALARM_LIMIT,B[9600],F[N,8,1], C[Disable], Cmd [@00RLC0], Rec [!01-10.000]Raw [21 30 31 2D 31 30 2E 30 30 30 ]
11:26:19 AM-> [31]DCON GET_CH0_SIMPLE_AI_HIGH_ALARM_LIMIT,B[9600],F[N,8,1], C[Disable], Cmd [@00RHC0], Rec [!01+10.000]Raw [21 30 31 2B 31 30 2E 30 30 30 ]
11:26:19 AM-> [31]DCON READ_CH0_ALARM_MODE,B[9600],F[N,8,1], C[Disable], Cmd [@00RAC0], Rec [!010]Raw [21 30 31 30 ]
11:26:19 AM-> [31]DCON GET_CH1_SIMPLE_AI_LOW_ALARM_LIMIT,B[9600],F[N,8,1], C[Disable], Cmd [@00RLC1], Rec [!01-10.000]Raw [21 30 31 2D 31 30 2E 30 30 30 ]
11:26:19 AM-> [31]DCON GET_CH1_SIMPLE_AI_HIGH_ALARM_LIMIT,B[9600],F[N,8,1], C[Disable], Cmd [@00RHC1], Rec [!01+10.000]Raw [21 30 31 2B 31 30 2E 30 30 30 ]
11:26:19 AM-> [16]DCON READ_CH1_ALARM_MODE,B[9600],F[N,8,1], C[Disable], Cmd [@00RAC1], Rec [!010]Raw [21 30 31 30 ]
11:26:19 AM-> [218]DCON GET_MODULE_CONFIG,B[9600],F[N,8,1], C[Disable], Cmd [$002], Rec [!01000702]Raw [21 30 31 30 30 30 37 30 32 ]
11:26:19 AM-> [16]DCON GET_RESPONSE_DELAY_TIME,B[9600],F[N,8,1], C[Disable], Cmd [~00RD], Rec [!0105]Raw [21 30 31 30 35 ]
11:26:19 AM-> [16]DCON READ_CH0_AI,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [>000E]Raw [3E 30 30 30 45 ]
11:26:19 AM-> [31]DCON READ_CH1_AI,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [>000D]Raw [3E 30 30 30 44 ]
11:26:19 AM-> [15]DCON READ_CH2_AI,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:19 AM-> [32]DCON READ_CH3_AI,B[9600],F[N,8,1], C[Disable], Cmd [#003], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:19 AM-> [15]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
11:26:19 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:19 AM-> [16]DCON READ_ALARM_DO_ON,B[9600],F[N,8,1], C[Disable], Cmd [@00RAO], Rec [!010000]Raw [21 30 31 30 30 30 30 ]
11:26:19 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:19 AM-> [16]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!000300]Raw [21 30 30 30 33 30 30 ]
11:26:19 AM-> [15]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!030000]Raw [21 30 33 30 30 30 30 ]
11:26:19 AM-> [32]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC0], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:19 AM-> [31]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC1], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:19 AM-> [171]DCON READ_CH0_AI,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [>000B]Raw [3E 30 30 30 42 ]
11:26:19 AM-> [16]DCON READ_CH1_AI,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [>000B]Raw [3E 30 30 30 42 ]
11:26:19 AM-> [16]DCON READ_CH2_AI,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:19 AM-> [31]DCON READ_CH3_AI,B[9600],F[N,8,1], C[Disable], Cmd [#003], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:19 AM-> [15]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
11:26:19 AM-> [32]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:19 AM-> [15]DCON READ_ALARM_DO_ON,B[9600],F[N,8,1], C[Disable], Cmd [@00RAO], Rec [!010000]Raw [21 30 31 30 30 30 30 ]
11:26:19 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:19 AM-> [16]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!000300]Raw [21 30 30 30 33 30 30 ]
11:26:20 AM-> [16]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!030000]Raw [21 30 33 30 30 30 30 ]
11:26:20 AM-> [31]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC0], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:20 AM-> [31]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC1], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:20 AM-> [125]DCON READ_CH0_AI,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [>000D]Raw [3E 30 30 30 44 ]
11:26:20 AM-> [15]DCON READ_CH1_AI,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [>000D]Raw [3E 30 30 30 44 ]
11:26:20 AM-> [32]DCON READ_CH2_AI,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:20 AM-> [15]DCON READ_CH3_AI,B[9600],F[N,8,1], C[Disable], Cmd [#003], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:20 AM-> [16]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
11:26:20 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:20 AM-> [16]DCON READ_ALARM_DO_ON,B[9600],F[N,8,1], C[Disable], Cmd [@00RAO], Rec [!010000]Raw [21 30 31 30 30 30 30 ]
11:26:20 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:20 AM-> [15]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!000300]Raw [21 30 30 30 33 30 30 ]
11:26:20 AM-> [32]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!030000]Raw [21 30 33 30 30 30 30 ]
11:26:20 AM-> [15]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC0], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:20 AM-> [31]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC1], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:20 AM-> [141]DCON READ_CH0_AI,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [>000E]Raw [3E 30 30 30 45 ]
11:26:20 AM-> [15]DCON READ_CH1_AI,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [>000D]Raw [3E 30 30 30 44 ]
11:26:20 AM-> [32]DCON READ_CH2_AI,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:20 AM-> [15]DCON READ_CH3_AI,B[9600],F[N,8,1], C[Disable], Cmd [#003], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:20 AM-> [16]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
11:26:20 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:20 AM-> [16]DCON READ_ALARM_DO_ON,B[9600],F[N,8,1], C[Disable], Cmd [@00RAO], Rec [!010000]Raw [21 30 31 30 30 30 30 ]
11:26:20 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:20 AM-> [15]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!000300]Raw [21 30 30 30 33 30 30 ]
11:26:20 AM-> [32]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!030000]Raw [21 30 33 30 30 30 30 ]
11:26:20 AM-> [15]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC0], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:20 AM-> [31]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC1], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:20 AM-> [125]DCON READ_CH0_AI,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [>000E]Raw [3E 30 30 30 45 ]
11:26:20 AM-> [16]DCON READ_CH1_AI,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [>000B]Raw [3E 30 30 30 42 ]
11:26:21 AM-> [31]DCON READ_CH2_AI,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:21 AM-> [16]DCON READ_CH3_AI,B[9600],F[N,8,1], C[Disable], Cmd [#003], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:21 AM-> [15]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
11:26:21 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:21 AM-> [16]DCON READ_ALARM_DO_ON,B[9600],F[N,8,1], C[Disable], Cmd [@00RAO], Rec [!010000]Raw [21 30 31 30 30 30 30 ]
11:26:21 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:21 AM-> [16]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!000300]Raw [21 30 30 30 33 30 30 ]
11:26:21 AM-> [31]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!030000]Raw [21 30 33 30 30 30 30 ]
11:26:21 AM-> [16]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC0], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:21 AM-> [31]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC1], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:21 AM-> [140]DCON READ_CH0_AI,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [>000B]Raw [3E 30 30 30 42 ]
11:26:21 AM-> [16]DCON READ_CH1_AI,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [>000D]Raw [3E 30 30 30 44 ]
11:26:21 AM-> [31]DCON READ_CH2_AI,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:21 AM-> [16]DCON READ_CH3_AI,B[9600],F[N,8,1], C[Disable], Cmd [#003], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:21 AM-> [15]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
11:26:21 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:21 AM-> [16]DCON READ_ALARM_DO_ON,B[9600],F[N,8,1], C[Disable], Cmd [@00RAO], Rec [!010000]Raw [21 30 31 30 30 30 30 ]
11:26:21 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:21 AM-> [16]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!000300]Raw [21 30 30 30 33 30 30 ]
11:26:21 AM-> [31]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!030000]Raw [21 30 33 30 30 30 30 ]
11:26:21 AM-> [16]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC0], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:21 AM-> [31]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC1], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:21 AM-> [140]DCON READ_CH0_AI,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [>000E]Raw [3E 30 30 30 45 ]
11:26:21 AM-> [16]DCON READ_CH1_AI,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [>000D]Raw [3E 30 30 30 44 ]
11:26:21 AM-> [31]DCON READ_CH2_AI,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:21 AM-> [16]DCON READ_CH3_AI,B[9600],F[N,8,1], C[Disable], Cmd [#003], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:21 AM-> [15]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
11:26:21 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:21 AM-> [16]DCON READ_ALARM_DO_ON,B[9600],F[N,8,1], C[Disable], Cmd [@00RAO], Rec [!010000]Raw [21 30 31 30 30 30 30 ]
11:26:21 AM-> [31]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:21 AM-> [16]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!000300]Raw [21 30 30 30 33 30 30 ]
11:26:21 AM-> [31]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!030000]Raw [21 30 33 30 30 30 30 ]
11:26:21 AM-> [16]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC0], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:21 AM-> [31]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC1], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:22 AM-> [125]DCON READ_CH0_AI,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [>000D]Raw [3E 30 30 30 44 ]
11:26:22 AM-> [15]DCON READ_CH1_AI,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [>000B]Raw [3E 30 30 30 42 ]
11:26:22 AM-> [31]DCON READ_CH2_AI,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:22 AM-> [16]DCON READ_CH3_AI,B[9600],F[N,8,1], C[Disable], Cmd [#003], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:22 AM-> [16]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
11:26:22 AM-> [16]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:22 AM-> [15]DCON READ_ALARM_DO_ON,B[9600],F[N,8,1], C[Disable], Cmd [@00RAO], Rec [!010000]Raw [21 30 31 30 30 30 30 ]
11:26:22 AM-> [32]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:22 AM-> [15]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!000300]Raw [21 30 30 30 33 30 30 ]
11:26:22 AM-> [31]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!030000]Raw [21 30 33 30 30 30 30 ]
11:26:22 AM-> [32]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC0], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:22 AM-> [15]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC1], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:22 AM-> [453]DCON READ_CH0_AI,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [>000E]Raw [3E 30 30 30 45 ]
11:26:22 AM-> [31]DCON READ_CH1_AI,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [>000C]Raw [3E 30 30 30 43 ]
11:26:22 AM-> [15]DCON READ_CH2_AI,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:22 AM-> [16]DCON READ_CH3_AI,B[9600],F[N,8,1], C[Disable], Cmd [#003], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:22 AM-> [31]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
11:26:22 AM-> [16]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:22 AM-> [31]DCON READ_ALARM_DO_ON,B[9600],F[N,8,1], C[Disable], Cmd [@00RAO], Rec [!010000]Raw [21 30 31 30 30 30 30 ]
11:26:22 AM-> [16]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:23 AM-> [31]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!000300]Raw [21 30 30 30 33 30 30 ]
11:26:23 AM-> [15]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!030000]Raw [21 30 33 30 30 30 30 ]
11:26:23 AM-> [32]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC0], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:23 AM-> [31]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [@00REC1], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
11:26:23 AM-> [31]DCON READ_CH0_AI,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [>000D]Raw [3E 30 30 30 44 ]
11:26:23 AM-> [16]DCON READ_CH1_AI,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [>000C]Raw [3E 30 30 30 43 ]
11:26:23 AM-> [31]DCON READ_CH2_AI,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:23 AM-> [15]DCON READ_CH3_AI,B[9600],F[N,8,1], C[Disable], Cmd [#003], Rec [>0000]Raw [3E 30 30 30 30 ]
11:26:23 AM-> [32]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
11:26:23 AM-> [15]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:23 AM-> [31]DCON READ_ALARM_DO_ON,B[9600],F[N,8,1], C[Disable], Cmd [@00RAO], Rec [!010000]Raw [21 30 31 30 30 30 30 ]
11:26:23 AM-> [16]DCON READ_SIMPLE_AI_ALARM_DIO_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [@00DI], Rec [!0100003]Raw [21 30 31 30 30 30 30 33 ]
11:26:23 AM-> [31]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!000300]Raw [21 30 30 30 33 30 30 ]
11:26:23 AM-> [16]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!030000]Raw [21 30 33 30 30 30 30 ]
