1:37:51 PM-> DCON Error_GET_MODULE_NAME,B[115200],F[N,8,1], C[Disable], Cmd [$00M], Rec []Raw []
1:37:55 PM-> [15]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:55 PM-> [16]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:55 PM-> [31]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:55 PM-> [16]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:55 PM-> [15]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:55 PM-> [32]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:56 PM-> [15]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:56 PM-> [874]DCON READ_DI,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:56 PM-> [15]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:56 PM-> [16]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:56 PM-> [16]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:56 PM-> [15]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:56 PM-> [31]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:56 PM-> [16]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:57 PM-> [16]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:57 PM-> [140]DCON READ_DI,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:57 PM-> [16]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:57 PM-> [15]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:57 PM-> [16]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:57 PM-> [31]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:57 PM-> [16]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:57 PM-> [15]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:57 PM-> [16]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:57 PM-> [125]DCON READ_DI,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:57 PM-> [15]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:57 PM-> [16]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:57 PM-> [15]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:57 PM-> [32]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:57 PM-> [15]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:57 PM-> [16]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:57 PM-> [15]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:57 PM-> [156]DCON READ_DI,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:57 PM-> [16]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:57 PM-> [16]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:57 PM-> [15]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:57 PM-> [16]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:57 PM-> [31]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:57 PM-> [16]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:57 PM-> [15]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:57 PM-> [125]DCON READ_DI,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:57 PM-> [16]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:57 PM-> [15]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:57 PM-> [16]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [15]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [32]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [15]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:58 PM-> [16]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:58 PM-> [125]DCON READ_DI,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:58 PM-> [15]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:58 PM-> [16]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:58 PM-> [15]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [16]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [31]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [16]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:58 PM-> [15]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:58 PM-> [125]DCON READ_DI,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:58 PM-> [16]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:58 PM-> [15]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:58 PM-> [32]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [15]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [16]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [15]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:58 PM-> [16]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:58 PM-> [125]DCON READ_DI,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:58 PM-> [15]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:58 PM-> [16]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:58 PM-> [16]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [15]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [31]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:58 PM-> [16]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:58 PM-> [16]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:58 PM-> [124]DCON READ_DI,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:58 PM-> [16]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:58 PM-> [16]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:58 PM-> [15]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:59 PM-> [31]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:59 PM-> [16]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:59 PM-> [16]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:59 PM-> [15]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:59 PM-> [125]DCON READ_DI,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:59 PM-> [16]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:59 PM-> [15]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:59 PM-> [16]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:59 PM-> [31]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:59 PM-> [16]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:59 PM-> [15]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:59 PM-> [16]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:59 PM-> [125]DCON READ_DI,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:59 PM-> [15]DCON READ_DI_HIGH_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L1], Rec [!070700]Raw [21 30 37 30 37 30 30 ]
1:37:59 PM-> [16]DCON READ_DI_LOW_LATCH,B[9600],F[N,8,1], C[Disable], Cmd [$00L0], Rec [!000000]Raw [21 30 30 30 30 30 30 ]
1:37:59 PM-> [31]DCON READ_CH0_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#000], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:59 PM-> [16]DCON READ_CH1_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#001], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:59 PM-> [15]DCON READ_CH2_DI_COUNTER,B[9600],F[N,8,1], C[Disable], Cmd [#002], Rec [!0100000]Raw [21 30 31 30 30 30 30 30 ]
1:37:59 PM-> [16]DCON READ_DO,B[9600],F[N,8,1], C[Disable], Cmd [@00], Rec [>0707]Raw [3E 30 37 30 37 ]
1:37:59 PM-> [31]DCON READ_WDT_STATUS,B[9600],F[N,8,1], C[Disable], Cmd [~000], Rec [!0100]Raw [21 30 31 30 30 ]
1:37:59 PM-> Close COM 1
